"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"DH9B68JV","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120718_00000682/flavell-te-ururoa-general-debate","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:12:16","2017-11-29 01:12:16","2017-11-29 01:12:16","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/6AKSSVNH/flavell-te-ururoa-general-debate.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RH826PSV","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120725_00000988/flavell-te-ururoa-holidays-full-recognition-of-waitangi","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:11:40","2017-11-29 01:11:40","2017-11-29 01:11:40","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/UYV87KTM/flavell-te-ururoa-holidays-full-recognition-of-waitangi.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2GE9A6NR","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120725_00001328/flavell-te-ururoa-parental-leave-and-employment-protection","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:11:24","2017-11-29 01:11:24","2017-11-29 01:11:24","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/82KW6BHK/flavell-te-ururoa-parental-leave-and-employment-protection.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IULNAN95","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120726_00000152/turei-metiria-questions-for-oral-answer-questions-to","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:10:32","2017-11-29 01:10:32","2017-11-29 01:10:32","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/2A357D45/turei-metiria-questions-for-oral-answer-questions-to.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L8TTWNFZ","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120529_00001047/flavell-te-ururoa-budget-debate","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:14:31","2017-11-29 01:14:31","2017-11-29 01:14:31","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/S8B5EFVR/flavell-te-ururoa-budget-debate.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CR9YGUFG","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120529_00001047/flavell-te-ururoa-budget-debate","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:23:02","2017-11-29 01:23:02","2017-11-29 01:23:02","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/NQF9LY5R/flavell-te-ururoa-budget-debate.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7ZNSB3VI","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120525_00001153/flavell-te-ururoa-customs-and-excise-tobacco-products-budget","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:23:43","2017-11-29 01:23:43","2017-11-29 01:23:43","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/47ABQM3D/flavell-te-ururoa-customs-and-excise-tobacco-products-budget.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GTAT7TQQ","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120523_00000709/flavell-te-ururoa-general-debate","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:24:12","2017-11-29 01:24:12","2017-11-29 01:24:12","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/SZWDSSHP/flavell-te-ururoa-general-debate.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XFDNPGC7","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120523_00000709/flavell-te-ururoa-general-debate","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:35:27","2017-11-29 01:35:27","2017-11-29 01:35:27","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/E6VJWKYX/flavell-te-ururoa-general-debate.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BQWP2YT3","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120509_00001695/flavell-te-ururoa-gambling-gambling-harm-reduction","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:37:00","2017-11-29 01:37:00","2017-11-29 01:37:00","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/HKXTWDXY/flavell-te-ururoa-gambling-gambling-harm-reduction.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4EE3Z5YA","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120614_00000039/flavell-te-ururoa-motions-united-states-forces-70th","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:40:49","2017-11-29 01:40:49","2017-11-29 01:40:49","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/HLRRJ9H2/flavell-te-ururoa-motions-united-states-forces-70th.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A4L5F74G","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120613_00001279/flavell-te-ururoa-mount-maunganui-borough-reclamation","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:41:31","2017-11-29 01:41:31","2017-11-29 01:41:31","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/SH2LX87Y/flavell-te-ururoa-mount-maunganui-borough-reclamation.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UUHJXRIR","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120529_00001047/flavell-te-ururoa-budget-debate","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:42:09","2017-11-29 01:42:09","2017-11-29 01:42:09","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/LBEHC3H5/flavell-te-ururoa-budget-debate.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6N5IFJAI","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120525_00001153/flavell-te-ururoa-customs-and-excise-tobacco-products-budget","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:42:32","2017-11-29 01:42:32","2017-11-29 01:42:32","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/RAC8IDBU/flavell-te-ururoa-customs-and-excise-tobacco-products-budget.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UMTQ79NA","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120523_00000709/flavell-te-ururoa-general-debate","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:42:50","2017-11-29 01:42:50","2017-11-29 01:42:50","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/T7WQ8YXC/flavell-te-ururoa-general-debate.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9J3S9ELX","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120509_00001695/flavell-te-ururoa-gambling-gambling-harm-reduction","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:43:20","2017-11-29 01:43:20","2017-11-29 01:43:20","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/MGAJNL5K/flavell-te-ururoa-gambling-gambling-harm-reduction.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y9DZWEHV","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120404_00000672/flavell-te-ururoa-general-debate","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:44:28","2017-11-29 01:44:28","2017-11-29 01:44:28","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/4FKUQXTN/flavell-te-ururoa-general-debate.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RSW38863","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120216_00001206/flavell-te-ururoa-second-readings","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:46:04","2017-11-29 01:46:04","2017-11-29 01:46:04","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/4QBKDI4P/flavell-te-ururoa-second-readings.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ETP4DKGT","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120229_00000968/flavell-te-ururoa-general-debate","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:45:39","2017-11-29 01:45:39","2017-11-29 01:45:39","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/9YMGJRIT/flavell-te-ururoa-general-debate.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UYU6AALR","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120330_00000081/flavell-te-ururoa-ng%C4%81ti-manawa-claims-settlement-bill","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:45:15","2017-11-29 01:45:15","2017-11-29 01:45:15","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/MN64VPZS/flavell-te-ururoa-ngāti-manawa-claims-settlement-bill.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VPRVL8DU","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120216_00001206/flavell-te-ururoa-second-readings","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:46:22","2017-11-29 01:46:22","2017-11-29 01:46:22","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/G3SDZ6ZM/flavell-te-ururoa-second-readings.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4ZLZVFTL","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120215_00000904/flavell-te-ururoa-address-in-reply","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:46:59","2017-11-29 01:46:59","2017-11-29 01:46:59","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/7GWNBF28/flavell-te-ururoa-address-in-reply.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5NHYQ9VP","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120216_00001041/flavell-te-ururoa-ngai-t%C4%81manuhiri-claims-settlement-bill","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:46:37","2017-11-29 01:46:37","2017-11-29 01:46:37","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/VYAQNYPX/flavell-te-ururoa-ngai-tāmanuhiri-claims-settlement-bill.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ME7J584M","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20110913_00000966/flavell-te-ururoa-crimes-amendment-bill-no-2-second","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:51:30","2017-11-29 01:51:30","2017-11-29 01:51:30","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/D6PWGX29/flavell-te-ururoa-crimes-amendment-bill-no-2-second.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XXSTET9I","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20110913_00001096/flavell-te-ururoa-m%C4%81ori-purposes-bill-procedure-second","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:51:02","2017-11-29 01:51:02","2017-11-29 01:51:02","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/9FM4SVBD/flavell-te-ururoa-māori-purposes-bill-procedure-second.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IR4VMBWA","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20110927_00001245/flavell-te-ururoa-sleepover-wages-settlement-bill","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:49:10","2017-11-29 01:49:10","2017-11-29 01:49:10","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/U2Q9RJLB/flavell-te-ururoa-sleepover-wages-settlement-bill.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SYHW4CE2","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20111005_00001085/flavell-te-ururoa-subordinate-legislation-confirmation","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:48:35","2017-11-29 01:48:35","2017-11-29 01:48:35","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/ZP7PAI7Y/flavell-te-ururoa-subordinate-legislation-confirmation.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PJEZ88XB","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20111006_00000303/flavell-te-ururoa-questions-for-oral-answer-questions","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:48:12","2017-11-29 01:48:12","2017-11-29 01:48:12","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/SK2C8NKA/flavell-te-ururoa-questions-for-oral-answer-questions.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JWSZJHND","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20111221_00000361/flavell-te-ururoa-address-in-reply","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:47:50","2017-11-29 01:47:50","2017-11-29 01:47:50","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/ZS7GC7KK/flavell-te-ururoa-address-in-reply.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SWRKJ4UN","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20110818_00000524/flavell-te-ururoa-questions-for-oral-answer-questions","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:53:25","2017-11-29 01:53:25","2017-11-29 01:53:25","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/JXXP5IAV/flavell-te-ururoa-questions-for-oral-answer-questions.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WM7X858S","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20110816_00000039/flavell-te-ururoa-obituaries-sir-paul-reeves-onz-gcmg","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:54:12","2017-11-29 01:54:12","2017-11-29 01:54:12","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/QMUQV7MA/flavell-te-ururoa-obituaries-sir-paul-reeves-onz-gcmg.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A78V4PC3","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20110804_00000854/flavell-te-ururoa-misuse-of-drugs-amendment-bill-third","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:54:49","2017-11-29 01:54:49","2017-11-29 01:54:49","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/2CN43TGJ/flavell-te-ururoa-misuse-of-drugs-amendment-bill-third.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WBKA4VLH","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20110809_00001130/flavell-te-ururoa-estimates-debate-in-committee","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:54:33","2017-11-29 01:54:33","2017-11-29 01:54:33","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/QMCEY9MW/flavell-te-ururoa-estimates-debate-in-committee.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LAK9L89S","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20110712_00001220/flavell-te-ururoa-television-new-zealand-amendment-bill","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:55:30","2017-11-29 01:55:30","2017-11-29 01:55:30","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/LB39XZTM/flavell-te-ururoa-television-new-zealand-amendment-bill.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D69IH56T","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20110712_00001103/flavell-te-ururoa-whanganui-iwi-whanganui-kaitoke","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:56:02","2017-11-29 01:56:02","2017-11-29 01:56:02","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/BAZMUNAL/flavell-te-ururoa-whanganui-iwi-whanganui-kaitoke.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9UHNSZWI","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20110712_00000754/flavell-te-ururoa-weathertight-homes-resolution-services","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:56:17","2017-11-29 01:56:17","2017-11-29 01:56:17","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/LQH222X5/flavell-te-ururoa-weathertight-homes-resolution-services.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IAUS2YX9","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20110705_00000824/flavell-te-ururoa-regulatory-standards-bill-first-reading","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:56:38","2017-11-29 01:56:38","2017-11-29 01:56:38","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/AJYI9HVP/flavell-te-ururoa-regulatory-standards-bill-first-reading.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C3N6GHQ2","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20110609_00001033/flavell-te-ururoa-freedom-camping-bill-first-reading","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:58:38","2017-11-29 01:58:38","2017-11-29 01:58:38","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/SQ9CLBSV/flavell-te-ururoa-freedom-camping-bill-first-reading.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LM9G5MK2","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20110504_00000923/flavell-te-ururoa-hamilton-city-council-parana-park","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:59:51","2017-11-29 01:59:51","2017-11-29 01:59:51","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/C9L522FG/flavell-te-ururoa-hamilton-city-council-parana-park.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2IDT4VL5","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20110413_00001632/flavell-te-ururoa-land-transport-road-safety-and-other","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:01:18","2017-11-29 02:01:18","2017-11-29 02:01:18","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/CPL6LA5B/flavell-te-ururoa-land-transport-road-safety-and-other.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FTY9TK4U","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20110414_00000096/flavell-te-ururoa-canterbury-earthquake-recovery-bill","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:00:59","2017-11-29 02:00:59","2017-11-29 02:00:59","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/8F3X8KBE/flavell-te-ururoa-canterbury-earthquake-recovery-bill.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"32HV6VYC","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20110406_00000948/flavell-te-ururoa-legal-services-bill-third-reading","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:01:58","2017-11-29 02:01:58","2017-11-29 02:01:58","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/9PUV8LV9/flavell-te-ururoa-legal-services-bill-third-reading.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UTPKPDD4","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20110323_00001111/flavell-te-ururoa-royal-society-of-new-zealand-amendment","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:02:45","2017-11-29 02:02:45","2017-11-29 02:02:45","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/W695EWDR/flavell-te-ururoa-royal-society-of-new-zealand-amendment.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
